"logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR"
0.1816671945369,11.6868433641999,0.00576651514604987,0.939474267090302,0.977752226083207,137,0.976828169417952
-1.29827268430641,11.7163128738116,1.06198500291077,0.302853184095574,0.682904238646882,138,0.672858389168742
1.91216261834589,10.9004193790803,2.28709699195234,0.130568206602602,0.521896739832433,139,0.507228039792069
0.743272944207525,11.4525243767143,0.473399694844461,0.491485113637973,0.801300186581706,140,0.801877188838992
1.78334047657605,11.5819286700144,2.38516721064524,0.122606429159365,0.521896739832433,141,0.507228039792069
0.471883188928843,11.4381634399047,0.059789297396435,0.806847450948938,0.937714101051741,142,0.93441360139362
1.56843179394812,10.8600508684861,1.95839659126805,0.161797281490958,0.521896739832433,143,0.507228039792069
-1.36666809039609,11.0819831316109,1.41834132396255,0.233779017284337,0.595295501526633,144,0.588914209258067
0.332667824080984,11.489704737453,0.0688273940131463,0.793071384978373,0.935417531000132,145,0.931571571511614
0.00173876025701609,11.3849874344876,9.35864724904989e-07,0.999228195698993,1,146,1
-0.38609972271429,11.8870697908058,0.057017815367744,0.81129077829359,0.937714101051741,147,0.93441360139362
-3.81973453164999,11.251975162608,7.68390106345549,0.00560893823096006,0.280955611473332,148,0.24711542104866
1.39093732946744,11.8721677093497,0.494851705653758,0.481830351515227,0.801300186581706,149,0.801877188838992
-1.18393910906994,12.0432604386303,0.727800253867162,0.393671170375301,0.739137707643423,150,0.732703852136271
1.63696379487557,11.2251210741404,2.30231833977457,0.129295583398339,0.521896739832433,151,0.507228039792069
0.297995740682562,11.4070062691533,0.0707384860487909,0.790284430358987,0.935417531000132,152,0.931571571511614
-2.31486527434398,11.1714650179449,2.93795091199671,0.086632704197158,0.521116995263722,153,0.493058561619348
0.581957659398055,11.4854770412071,0.31699823624735,0.573462936328077,0.826251942333212,154,0.830389865777974
0.442416965824184,11.5421434170093,0.145264144354772,0.703132163640751,0.899536185237547,155,0.898053086741953
0.303672963051741,11.6740676622222,0.0524819286713187,0.818816447169086,0.937714101051741,156,0.93441360139362
5.79813774071031,12.0861788133399,6.65325711410364,0.00994876633864558,0.280955611473332,157,0.24711542104866
0.0279050821488093,10.6918707698973,0.000144001334226203,0.990426437995828,1,158,1
-2.04066571719735,11.3722989731483,2.27794368703407,0.131340219566751,0.521896739832433,159,0.507228039792069
1.1429335096832,10.8958519894744,0.742747241073554,0.38885712713302,0.739137707643423,160,0.732703852136271
-1.73085995554589,12.4373997287249,1.74254549998064,0.186926086000471,0.54421518708998,161,0.530272944055676
1.65347179511658,10.8630475066182,1.65060307706608,0.198984682041314,0.558127766701247,162,0.54665098216833
2.83948053761759,10.8602640845885,2.66129021202133,0.102931392517079,0.521896739832433,163,0.506039445041069
0.00336070801397129,11.9169474026989,0.000860499205801856,0.976600118605316,0.992634168246767,164,0.992717900859696
0.290100871842881,12.478996738603,0.0625916961546888,0.802464200112092,0.937714101051741,165,0.93441360139362
0.98051006307424,12.0160878188186,0.489461291015213,0.484226666847503,0.801300186581706,166,0.801877188838992
-0.76636496312443,11.3391619081739,0.339948358458999,0.559906666262721,0.823518337284819,167,0.82846467323538
2.02713857451057,10.6211232223606,1.77968634448457,0.182297909931121,0.542115705260804,168,0.527163841710573
-0.578712041999814,11.2717788205307,0.331090543304829,0.565064547406692,0.823518337284819,169,0.82846467323538
-3.84936613774288,11.874371897851,6.29891882524396,0.0121379783497256,0.280955611473332,170,0.24711542104866
0.136455569346253,10.8702947368969,0.0121045769526847,0.912400875927424,0.971537969737534,171,0.971213697962221
1.14997783407102,11.9796652242756,0.290553225787933,0.589909703361125,0.84272814765875,172,0.845022209002199
-3.37365445653692,12.2592173854782,4.39334314102053,0.0361703534650075,0.428927070842476,173,0.392981317538888
1.2870171483601,10.7811216144647,1.42747306713258,0.232279936897882,0.595295501526633,174,0.588914209258067
-3.67535878696661,11.1231479667602,3.98452031970041,0.0460182646004245,0.4320081982897,175,0.3971913786788
5.3119813132793,11.135386442885,6.31816839810393,0.0120072065255275,0.280955611473332,176,0.24711542104866
-0.359168045614569,11.7335335571211,0.0791167076294192,0.77851909353102,0.934885596679201,177,0.930752843465632
-2.14906902957968,11.6908587974826,3.56903106695423,0.0589713879755489,0.459894071245109,178,0.434931651170749
-0.805744122313663,11.721342863763,0.435946740343395,0.509140404757415,0.807005310089937,179,0.808391659373825
-0.899631105882341,11.4344784635092,0.373907121436805,0.540932577426803,0.821217774311318,180,0.823694924666427
