"embedding","Dim","dim_index","var_share_between_pseudobulks","covariate","r2","adj_r2","p","n","n_group","unit","p_adj"
"Harmony","Dim1",1,0.0244974941205614,"Exposure_group",0.246595376607283,0.119397193437084,0.0382164324780304,91,91,"sample",0.0753354238516079
"Harmony","Dim1",1,0.0244974941205614,"Age",0.0104680108573439,-0.00602418896170054,0.428768732162783,62,62,"sample",0.570967873546704
"Harmony","Dim1",1,0.0244974941205614,"Sex_observed",0.13768092779363,0.123308943256857,0.00298771505282848,62,62,"sample",0.0149385752641424
"Harmony","Dim1",1,0.0244974941205614,"Sex_predicted",0.000313270974213343,-0.0109191641833797,0.86774689229897,91,91,"sample",0.86774689229897
"Harmony","Dim1",1,0.0244974941205614,"Sampling_day",0.00160834218084595,-0.01919148402372,0.782150384087804,50,50,"sample",0.901390554643716
"Harmony","Dim1",1,0.0244974941205614,"Batch_C19",0.381567288959074,0.354678910218164,0.00100138369574172,25,25,"sample",0.00333794565247242
"Harmony","Dim1",1,0.0244974941205614,"Supplier",0.160246957605794,0.141161661187744,0.000459906747946524,91,91,"sample",0.00229953373973262
"Harmony","Dim1",1,0.0244974941205614,"QC_tss_cutoff",0.149963014332067,0.140412036965011,0.000149348509555394,91,91,"sample",0.00124683684379574
"Harmony","Dim1",1,0.0244974941205614,"QC_frag_cutoff",0.0882348480947794,0.0779902958261814,0.00424603974909555,91,91,"sample",0.00707673291515924
"Harmony","Dim1",1,0.0244974941205614,"QC_nCells",0.00461632099343781,0.00327483355542346,0.049482005225223,834,91,"pseudobulk (LMM)",0.098964010450446
"Harmony","Dim1",1,0.0244974941205614,"QC_meanTSS",0.594442377293284,0.593895803677776,4.32833501405842e-76,834,91,"pseudobulk (LMM)",2.16416750702921e-75
"Harmony","Dim1",1,0.0244974941205614,"QC_meanLog10Frags",0.0333814380205502,0.0320787175866156,1.03072832257226e-07,834,91,"pseudobulk (LMM)",2.06145664514452e-07
"Harmony","Dim1",1,0.0244974941205614,"QC_meanFRIP",0.0186387844589084,0.0173161952196347,7.45608662844989e-05,834,91,"pseudobulk (LMM)",0.000186402165711247
"Harmony","Dim2",2,0.554701534999261,"CellType",0.997484392662641,0.997446589820139,0,834,91,"pseudobulk (LMM)",0
"Harmony","Dim2",2,0.554701534999261,"Cohort",0.046645138601163,0.0137708330356858,0.242722516612062,91,91,"sample",0.346746452302946
"Harmony","Dim2",2,0.554701534999261,"Control_status",0.00677029218143755,-0.00438959217607438,0.438112973324955,91,91,"sample",0.730188288874924
"Harmony","Dim2",2,0.554701534999261,"Exposure_group",0.200245259753394,0.0652217321792923,0.143155100519404,91,91,"sample",0.178943875649255
"Harmony","Dim2",2,0.554701534999261,"Age",0.00926378558602039,-0.00724848465421268,0.456774298837363,62,62,"sample",0.570967873546704
"Harmony","Dim2",2,0.554701534999261,"Sex_observed",3.82108937865283e-06,-0.0166627818924652,0.987969497523275,62,62,"sample",0.987969497523275
"Harmony","Dim2",2,0.554701534999261,"Sex_predicted",0.00388116577967721,-0.00731118067223657,0.557439162028534,91,91,"sample",0.853233109022887
"Harmony","Dim2",2,0.554701534999261,"Sampling_day",0.00420324783856562,-0.0165425178314642,0.654650735508056,50,50,"sample",0.901390554643716
"Harmony","Dim2",2,0.554701534999261,"Batch_C19",0.117318190470854,0.0789407204913261,0.0937293892152826,25,25,"sample",0.212174106082415
"Harmony","Dim2",2,0.554701534999261,"Supplier",0.0463074694139452,0.024632639173353,0.124156303324866,91,91,"sample",0.187844465249428
"Harmony","Dim2",2,0.554701534999261,"QC_tss_cutoff",0.0120377940418548,0.000937095098504814,0.300531980431222,91,91,"sample",0.300531980431222
"Harmony","Dim2",2,0.554701534999261,"QC_frag_cutoff",0.00834789364062071,-0.00279426485779943,0.389051548707364,91,91,"sample",0.389051548707364
"Harmony","Dim2",2,0.554701534999261,"QC_nCells",0.00337715447973566,0.00203399700598861,0.0930202522522198,834,91,"pseudobulk (LMM)",0.132886074646028
"Harmony","Dim2",2,0.554701534999261,"QC_meanTSS",0.716181665390593,0.71579916089651,6.56660758996084e-131,834,91,"pseudobulk (LMM)",6.56660758996085e-130
"Harmony","Dim2",2,0.554701534999261,"QC_meanLog10Frags",0.0352458760583666,0.0339456683441596,4.48948031091759e-08,834,91,"pseudobulk (LMM)",1.1223700777294e-07
"Harmony","Dim2",2,0.554701534999261,"QC_meanFRIP",0.00429108058423363,0.002949154816827,0.0582521513297255,834,91,"pseudobulk (LMM)",0.0647246125885838
"Harmony","Dim3",3,0.271032510744964,"CellType",0.994784066820489,0.99470568531096,0,834,91,"pseudobulk (LMM)",0
"Harmony","Dim3",3,0.271032510744964,"Cohort",0.0507563086707681,0.0180237675904497,0.207208466932416,91,91,"sample",0.34534744488736
"Harmony","Dim3",3,0.271032510744964,"Control_status",0.0367039880766287,0.0258804373808604,0.0688793187109387,91,91,"sample",0.172198296777347
"Harmony","Dim3",3,0.271032510744964,"Exposure_group",0.161952919600896,0.0204644514815669,0.336469896624729,91,91,"sample",0.336469896624729
"Harmony","Dim3",3,0.271032510744964,"Age",0.0111693108375193,-0.00531120064852186,0.413630213577249,62,62,"sample",0.570967873546704
"Harmony","Dim3",3,0.271032510744964,"Sex_observed",0.0450531701279772,0.0291373896301103,0.0976743530089157,62,62,"sample",0.244185882522289
"Harmony","Dim3",3,0.271032510744964,"Sex_predicted",0.00988875315594578,-0.00123609231421229,0.348330813966687,91,91,"sample",0.829363515380039
"Harmony","Dim3",3,0.271032510744964,"Sampling_day",0.00119986631797943,-0.019608469800396,0.811251499179344,50,50,"sample",0.901390554643716
"Harmony","Dim3",3,0.271032510744964,"Batch_C19",0.083388412334161,0.0435357346095594,0.161523298370166,25,25,"sample",0.269205497283611
"Harmony","Dim3",3,0.271032510744964,"Supplier",0.0467990385598648,0.0251353803453163,0.121371510201306,91,91,"sample",0.187844465249428
"Harmony","Dim3",3,0.271032510744964,"QC_tss_cutoff",0.120819012729609,0.110940574670391,0.000735813869185003,91,91,"sample",0.00245271289728334
"Harmony","Dim3",3,0.271032510744964,"QC_frag_cutoff",0.072075870462576,0.0616497566475487,0.0100805392516081,91,91,"sample",0.0144007703594402
"Harmony","Dim3",3,0.271032510744964,"QC_nCells",0.0527344716988391,0.0514578335205357,1.79488439748564e-11,834,91,"pseudobulk (LMM)",8.97442198742818e-11
"Harmony","Dim3",3,0.271032510744964,"QC_meanTSS",3.68167205828108e-05,-0.00131084255607394,0.86089855972766,834,91,"pseudobulk (LMM)",0.86089855972766
"Harmony","Dim3",3,0.271032510744964,"QC_meanLog10Frags",0.00529708888104897,0.00395651891997217,0.0353225587071889,834,91,"pseudobulk (LMM)",0.0441531983839861
"Harmony","Dim3",3,0.271032510744964,"QC_meanFRIP",0.00980526240627068,0.00847076815075354,0.00414781547988939,834,91,"pseudobulk (LMM)",0.00592545068555627
"Harmony","Dim4",4,0.0704623108431012,"CellType",0.958549904210429,0.957927020257307,0,834,91,"pseudobulk (LMM)",0
"Harmony","Dim4",4,0.0704623108431012,"Cohort",0.252004542152952,0.22621159533064,1.27219138117504e-05,91,91,"sample",0.000127219138117504
"Harmony","Dim4",4,0.0704623108431012,"Control_status",0.0384194181780745,0.0276151419778282,0.0625943200251457,91,91,"sample",0.172198296777347
"Harmony","Dim4",4,0.0704623108431012,"Exposure_group",0.310144655270689,0.19367557109561,0.00393961596656715,91,91,"sample",0.0322135953839591
"Harmony","Dim4",4,0.0704623108431012,"Age",0.0558437321266556,0.0401077943287665,0.0644367005390327,62,62,"sample",0.214789001796776
"Harmony","Dim4",4,0.0704623108431012,"Sex_observed",0.00340260012193543,-0.0132073565426991,0.652464136725119,62,62,"sample",0.838390832605825
"Harmony","Dim4",4,0.0704623108431012,"Sex_predicted",0.0224572012770714,0.0114735743251284,0.156247587840681,91,91,"sample",0.781237939203405
"Harmony","Dim4",4,0.0704623108431012,"Sampling_day",0.00968849102473518,-0.0109429987455829,0.496468739854827,50,50,"sample",0.901390554643716
"Harmony","Dim4",4,0.0704623108431012,"Batch_C19",0.00292884736466669,-0.0404220723151305,0.797233758807535,25,25,"sample",0.871808671305912
"Harmony","Dim4",4,0.0704623108431012,"Supplier",0.20380708408842,0.185711790544976,4.41372837379724e-05,91,91,"sample",0.000441372837379724
"Harmony","Dim4",4,0.0704623108431012,"QC_tss_cutoff",0.023206530736381,0.0122313232165651,0.149431961902872,91,91,"sample",0.18678995237859
"Harmony","Dim4",4,0.0704623108431012,"QC_frag_cutoff",0.0169830219787849,0.00593788739427692,0.218234480379277,91,91,"sample",0.242482755976975
"Harmony","Dim4",4,0.0704623108431012,"QC_nCells",0.00157254224248241,0.000226952676771419,0.2519366425661,834,91,"pseudobulk (LMM)",0.314920803207625
"Harmony","Dim4",4,0.0704623108431012,"QC_meanTSS",0.00748454332116467,0.0061469214118941,0.0123105445097867,834,91,"pseudobulk (LMM)",0.0175864921568381
"Harmony","Dim4",4,0.0704623108431012,"QC_meanLog10Frags",0.000309807570742445,-0.00103748379371749,0.61120803254166,834,91,"pseudobulk (LMM)",0.61120803254166
"Harmony","Dim4",4,0.0704623108431012,"QC_meanFRIP",0.0115482873088133,0.0102161421434613,0.00185544383596916,834,91,"pseudobulk (LMM)",0.00309240639328194
"Harmony","Dim5",5,0.0113485077458261,"CellType",0.872538969904412,0.870623571911172,4.17592207686391e-312,834,91,"pseudobulk (LMM)",5.96560296694774e-312
"Harmony","Dim5",5,0.0113485077458261,"Cohort",0.103507646036386,0.0725941165893651,0.0227018121711959,91,91,"sample",0.0756727072373196
"Harmony","Dim5",5,0.0113485077458261,"Control_status",0.000280764931932109,-0.0109520354620913,0.874737443920038,91,91,"sample",0.874737443920038
"Harmony","Dim5",5,0.0113485077458261,"Exposure_group",0.290524611225436,0.170743052081678,0.00839374592007979,91,91,"sample",0.0322135953839591
"Harmony","Dim5",5,0.0113485077458261,"Age",0.0112276329496025,-0.0052519065012373,0.412406737747115,62,62,"sample",0.570967873546704
"Harmony","Dim5",5,0.0113485077458261,"Sex_observed",0.169589100200582,0.155748918537259,0.000882582292905786,62,62,"sample",0.00882582292905786
"Harmony","Dim5",5,0.0113485077458261,"Sex_predicted",0.0261044831488315,0.0151618368920768,0.126008443816622,91,91,"sample",0.781237939203405
"Harmony","Dim5",5,0.0113485077458261,"Sampling_day",0.00313748196488224,-0.0176304871608495,0.699230738065491,50,50,"sample",0.901390554643716
"Harmony","Dim5",5,0.0113485077458261,"Batch_C19",0.600238069582203,0.582857116085777,5.45727605297077e-06,25,25,"sample",5.45727605297077e-05
"Harmony","Dim5",5,0.0113485077458261,"Supplier",0.0964219607127821,0.075886096183527,0.0115475368615557,91,91,"sample",0.038491789538519
"Harmony","Dim5",5,0.0113485077458261,"QC_tss_cutoff",0.0180434761466267,0.00701025677748757,0.204285403253609,91,91,"sample",0.226983781392899
"Harmony","Dim5",5,0.0113485077458261,"QC_frag_cutoff",0.18231709708383,0.173129648736457,2.43416655487286e-05,91,91,"sample",6.27095827569238e-05
"Harmony","Dim5",5,0.0113485077458261,"QC_nCells",0.018077272473392,0.0167539264794209,0.0198438175855462,834,91,"pseudobulk (LMM)",0.0496095439638654
"Harmony","Dim5",5,0.0113485077458261,"QC_meanTSS",0.119960228282042,0.11877419085385,5.0386753670876e-14,834,91,"pseudobulk (LMM)",1.2596688417719e-13
"Harmony","Dim5",5,0.0113485077458261,"QC_meanLog10Frags",0.0575640390603282,0.0562939097329161,2.81638106105026e-06,834,91,"pseudobulk (LMM)",4.69396843508377e-06
"Harmony","Dim5",5,0.0113485077458261,"QC_meanFRIP",0.0207810640714701,0.0194613620014856,0.0137195426194103,834,91,"pseudobulk (LMM)",0.0171494282742629
"Harmony","Dim6",6,0.0192864917860746,"CellType",0.838944511403074,0.836524278650935,3.69806482335778e-283,834,91,"pseudobulk (LMM)",4.10896091484198e-283
"Harmony","Dim6",6,0.0192864917860746,"Cohort",0.069781515335171,0.0377050158639699,0.0966562018753734,91,91,"sample",0.241640504688434
"Harmony","Dim6",6,0.0192864917860746,"Control_status",0.00136410688175682,-0.00985652113080793,0.728159925714865,91,91,"sample",0.809066584127628
"Harmony","Dim6",6,0.0192864917860746,"Exposure_group",0.241231847214065,0.113128133107348,0.0452012543109647,91,91,"sample",0.0753354238516079
"Harmony","Dim6",6,0.0192864917860746,"Age",0.0339731398703333,0.0178726922015054,0.151542124481168,62,62,"sample",0.37885531120292
"Harmony","Dim6",6,0.0192864917860746,"Sex_observed",0.0562671355561345,0.0405382544820703,0.0634037596533038,62,62,"sample",0.211345865511013
"Harmony","Dim6",6,0.0192864917860746,"Sex_predicted",0.00175145648415584,-0.00946481928568521,0.693668748169982,91,91,"sample",0.853233109022887
"Harmony","Dim6",6,0.0192864917860746,"Sampling_day",0.00363491417226261,-0.017122691782482,0.677474111198915,50,50,"sample",0.901390554643716
"Harmony","Dim6",6,0.0192864917860746,"Batch_C19",0.56424508538077,0.54529921952776,1.51123988842802e-05,25,25,"sample",7.55619944214011e-05
"Harmony","Dim6",6,0.0192864917860746,"Supplier",0.0676191394046038,0.0464286653001629,0.0459311584548424,91,91,"sample",0.114827896137106
"Harmony","Dim6",6,0.0192864917860746,"QC_tss_cutoff",0.0236264756993883,0.0126559866623026,0.145757521460959,91,91,"sample",0.18678995237859
"Harmony","Dim6",6,0.0192864917860746,"QC_frag_cutoff",0.291115920955592,0.283150931303408,3.41699524152988e-08,91,91,"sample",3.41699524152988e-07
"Harmony","Dim6",6,0.0192864917860746,"QC_nCells",0.00128179718646313,-6.41842189459396e-05,0.620253381519811,834,91,"pseudobulk (LMM)",0.634869635112227
"Harmony","Dim6",6,0.0192864917860746,"QC_meanTSS",-0.00167221622844102,-0.00302217878400501,0.214588625868497,834,91,"pseudobulk (LMM)",0.238431806520552
"Harmony","Dim6",6,0.0192864917860746,"QC_meanLog10Frags",0.254216263620012,0.253211164244837,3.45417404737041e-38,834,91,"pseudobulk (LMM)",3.45417404737041e-37
"Harmony","Dim6",6,0.0192864917860746,"QC_meanFRIP",0.113599978950066,0.112405369757277,1.17066689262973e-14,834,91,"pseudobulk (LMM)",1.17066689262973e-13
"Harmony","Dim7",7,0.0256226798297606,"CellType",0.956869637400721,0.956221503536524,0,834,91,"pseudobulk (LMM)",0
"Harmony","Dim7",7,0.0256226798297606,"Cohort",0.0174227998055411,-0.0164591726149574,0.673556318960024,91,91,"sample",0.673556318960024
"Harmony","Dim7",7,0.0256226798297606,"Control_status",0.0082549825893309,-0.00288821985348542,0.391714694375737,91,91,"sample",0.730188288874924
"Harmony","Dim7",7,0.0256226798297606,"Exposure_group",0.18207035160962,0.0439783330502049,0.220923014023272,91,91,"sample",0.245470015581413
"Harmony","Dim7",7,0.0256226798297606,"Age",0.0899233354077757,0.0747553909979053,0.0178884484907431,62,62,"sample",0.0894422424537157
"Harmony","Dim7",7,0.0256226798297606,"Sex_observed",0.00211922713692372,-0.0145121190774611,0.722370792172369,62,62,"sample",0.838390832605825
"Harmony","Dim7",7,0.0256226798297606,"Sex_predicted",0.000983567084358361,-0.0102413366562668,0.767909798120598,91,91,"sample",0.853233109022887
"Harmony","Dim7",7,0.0256226798297606,"Sampling_day",0.00251913889605664,-0.0182617123769422,0.729233083875473,50,50,"sample",0.901390554643716
"Harmony","Dim7",7,0.0256226798297606,"Batch_C19",0.0551744356137038,0.0140950632490823,0.258376396027749,25,25,"sample",0.369109137182499
"Harmony","Dim7",7,0.0256226798297606,"Supplier",0.0137595509991098,-0.00865500466000135,0.543555204637484,91,91,"sample",0.543555204637484
"Harmony","Dim7",7,0.0256226798297606,"QC_tss_cutoff",0.0604584344601272,0.0499017876563085,0.018806762105944,91,91,"sample",0.04701690526486
"Harmony","Dim7",7,0.0256226798297606,"QC_frag_cutoff",0.182836900262453,0.173655292400233,2.36321624747514e-05,91,91,"sample",6.27095827569238e-05
"Harmony","Dim7",7,0.0256226798297606,"QC_nCells",0.0150663764894118,0.0137389726841415,0.000373367088834447,834,91,"pseudobulk (LMM)",0.00124455696278149
"Harmony","Dim7",7,0.0256226798297606,"QC_meanTSS",0.0433844031531226,0.0420951638042725,1.18679505623209e-09,834,91,"pseudobulk (LMM)",2.37359011246418e-09
"Harmony","Dim7",7,0.0256226798297606,"QC_meanLog10Frags",0.0353175193204114,0.0340174081604658,4.34834379490574e-08,834,91,"pseudobulk (LMM)",1.1223700777294e-07
"Harmony","Dim7",7,0.0256226798297606,"QC_meanFRIP",0.0296914414113103,0.0283837479361234,5.33783535086669e-07,834,91,"pseudobulk (LMM)",1.87464507580331e-06
"Harmony","Dim8",8,0.0107444436131874,"CellType",0.850851469340531,0.848610166284173,6.31610398798602e-285,834,91,"pseudobulk (LMM)",7.89512998498252e-285
"Harmony","Dim8",8,0.0107444436131874,"Cohort",0.0545981333643222,0.0219980689975746,0.178322241954213,91,91,"sample",0.34534744488736
"Harmony","Dim8",8,0.0107444436131874,"Control_status",0.00362528471467125,-0.00756993680538876,0.570751719374499,91,91,"sample",0.809066584127628
"Harmony","Dim8",8,0.0107444436131874,"Exposure_group",0.209600089541319,0.0761559488145285,0.11234704519459,91,91,"sample",0.160495778849415
"Harmony","Dim8",8,0.0107444436131874,"Age",0.161816271243731,0.147846542431127,0.00119085034818347,62,62,"sample",0.0119085034818347
"Harmony","Dim8",8,0.0107444436131874,"Sex_observed",0.00164137769630261,-0.0149979326754257,0.754551749345242,62,62,"sample",0.838390832605825
"Harmony","Dim8",8,0.0107444436131874,"Sex_predicted",0.0121025982455336,0.00100262743930357,0.299226661020494,91,91,"sample",0.829363515380039
"Harmony","Dim8",8,0.0107444436131874,"Sampling_day",0.00186657570450598,-0.0189278706349836,0.765771997237913,50,50,"sample",0.901390554643716
"Harmony","Dim8",8,0.0107444436131874,"Batch_C19",0.045817412683233,0.00433121323467778,0.304219245078007,25,25,"sample",0.380274056347509
"Harmony","Dim8",8,0.0107444436131874,"Supplier",0.045062563927873,0.0233594403807791,0.1314911256746,91,91,"sample",0.187844465249428
"Harmony","Dim8",8,0.0107444436131874,"QC_tss_cutoff",0.140659601837565,0.131004091745853,0.000249367368759148,91,91,"sample",0.00124683684379574
"Harmony","Dim8",8,0.0107444436131874,"QC_frag_cutoff",0.181789068335382,0.172595687080723,2.50838331027695e-05,91,91,"sample",6.27095827569238e-05
"Harmony","Dim8",8,0.0107444436131874,"QC_nCells",0.000270364933600408,-0.00107697958805231,0.634869635112227,834,91,"pseudobulk (LMM)",0.634869635112227
"Harmony","Dim8",8,0.0107444436131874,"QC_meanTSS",0.0205979853285128,0.0192780365216779,3.09574245371357e-05,834,91,"pseudobulk (LMM)",5.15957075618928e-05
"Harmony","Dim8",8,0.0107444436131874,"QC_meanLog10Frags",0.0209436464933509,0.0196241635371425,2.65165496991105e-05,834,91,"pseudobulk (LMM)",3.78807852844435e-05
"Harmony","Dim8",8,0.0107444436131874,"QC_meanFRIP",0.0295742995970264,0.0282664482487744,5.62393522740993e-07,834,91,"pseudobulk (LMM)",1.87464507580331e-06
"Harmony","Dim9",9,0.00849648330986564,"CellType",0.878206881312167,0.876376656851011,0,834,91,"pseudobulk (LMM)",0
"Harmony","Dim9",9,0.00849648330986564,"Cohort",0.027750315907229,-0.00577553526838392,0.482128203408049,91,91,"sample",0.535698003786721
"Harmony","Dim9",9,0.00849648330986564,"Control_status",0.107541020072556,0.0975133910846069,0.00150722395580672,91,91,"sample",0.00886921009755822
"Harmony","Dim9",9,0.00849648330986564,"Exposure_group",0.254348331276713,0.128459088505249,0.0297819639404262,91,91,"sample",0.0744549098510654
"Harmony","Dim9",9,0.00849648330986564,"Age",0.00532057229421591,-0.0112574181675471,0.573155251054089,62,62,"sample",0.573155251054089
"Harmony","Dim9",9,0.00849648330986564,"Sex_observed",0.0116694617719205,-0.00480271386521403,0.403306214796196,62,62,"sample",0.672177024660327
"Harmony","Dim9",9,0.00849648330986564,"Sex_predicted",0.00300791390725812,-0.00819424436344685,0.605617520549403,91,91,"sample",0.853233109022887
"Harmony","Dim9",9,0.00849648330986564,"Sampling_day",0.0230309719615879,0.00267745054412105,0.292767819168495,50,50,"sample",0.901390554643716
"Harmony","Dim9",9,0.00849648330986564,"Batch_C19",0.109539048106463,0.0708233545458742,0.106087053041208,25,25,"sample",0.212174106082415
"Harmony","Dim9",9,0.00849648330986564,"Supplier",0.0152513412072519,-0.00712931012894691,0.508531092001988,91,91,"sample",0.543555204637484
"Harmony","Dim9",9,0.00849648330986564,"QC_tss_cutoff",0.0256502147453569,0.0147024643492374,0.129396488546777,91,91,"sample",0.18678995237859
"Harmony","Dim9",9,0.00849648330986564,"QC_frag_cutoff",0.0960777716303076,0.0859213420980639,0.00278973545851105,91,91,"sample",0.00557947091702211
"Harmony","Dim9",9,0.00849648330986564,"QC_nCells",0.00343280109591505,0.00208971861760765,0.0903637535195672,834,91,"pseudobulk (LMM)",0.132886074646028
"Harmony","Dim9",9,0.00849648330986564,"QC_meanTSS",0.515214570919904,0.514561221285025,1.62367590433003e-57,834,91,"pseudobulk (LMM)",5.41225301443342e-57
"Harmony","Dim9",9,0.00849648330986564,"QC_meanLog10Frags",0.0586308183247243,0.0573621267052158,1.26022872858464e-12,834,91,"pseudobulk (LMM)",6.30114364292322e-12
"Harmony","Dim9",9,0.00849648330986564,"QC_meanFRIP",0.0118786226384141,0.0105469226689241,0.00159450545262765,834,91,"pseudobulk (LMM)",0.00309240639328194
"Harmony","Dim10",10,0.0038075430073989,"CellType",0.767621346096314,0.764129317144209,1.82992298930836e-220,834,91,"pseudobulk (LMM)",1.82992298930836e-220
"Harmony","Dim10",10,0.0038075430073989,"Cohort",0.043102679607991,0.0101062202841287,0.277553990872066,91,91,"sample",0.346942488590082
"Harmony","Dim10",10,0.0038075430073989,"Control_status",0.104513182223914,0.0944515325859804,0.00177384201951164,91,91,"sample",0.00886921009755822
"Harmony","Dim10",10,0.0038075430073989,"Exposure_group",0.286723338480593,0.166300006016278,0.00966407861518772,91,91,"sample",0.0322135953839591
"Harmony","Dim10",10,0.0038075430073989,"Age",0.00668169051518935,-0.00987361464289083,0.527652366607381,62,62,"sample",0.573155251054089
"Harmony","Dim10",10,0.0038075430073989,"Sex_observed",0.0174107720992189,0.00103428496753921,0.306634831592039,62,62,"sample",0.613269663184078
"Harmony","Dim10",10,0.0038075430073989,"Sex_predicted",0.00748960807562633,-0.00366219408082724,0.41468175769002,91,91,"sample",0.829363515380039
"Harmony","Dim10",10,0.0038075430073989,"Sampling_day",9.9875699538542e-05,-0.0207313768900546,0.945084321094096,50,50,"sample",0.945084321094096
"Harmony","Dim10",10,0.0038075430073989,"Batch_C19",0.001156267203354,-0.0422717211791088,0.871808671305912,25,25,"sample",0.871808671305912
"Harmony","Dim10",10,0.0038075430073989,"Supplier",0.0377572849446626,0.0158881323297686,0.183875471866279,91,91,"sample",0.229844339832849
"Harmony","Dim10",10,0.0038075430073989,"QC_tss_cutoff",0.0428538776071847,0.0320994267937822,0.0489702704505029,91,91,"sample",0.0979405409010059
"Harmony","Dim10",10,0.0038075430073989,"QC_frag_cutoff",0.0669165997209322,0.0564325165717292,0.0132916721032904,91,91,"sample",0.0166145901291129
"Harmony","Dim10",10,0.0038075430073989,"QC_nCells",0.142503830695746,0.14134817548105,1.27818923723429e-14,834,91,"pseudobulk (LMM)",1.27818923723429e-13
"Harmony","Dim10",10,0.0038075430073989,"QC_meanTSS",0.025500072541194,0.0241867303208991,0.0752225775274499,834,91,"pseudobulk (LMM)",0.0940282219093124
"Harmony","Dim10",10,0.0038075430073989,"QC_meanLog10Frags",0.0150218788206936,0.0136944150455193,0.219083412352669,834,91,"pseudobulk (LMM)",0.243426013725188
"Harmony","Dim10",10,0.0038075430073989,"QC_meanFRIP",0.0139321432227031,0.0126032108011702,0.105655439219715,834,91,"pseudobulk (LMM)",0.105655439219715
