"Cell_Type","Condition","Donor","Residuals","Motif"
0.660235349377066,0.0798787815854646,0.0135786546749991,0.24630721436247,"nr_19"
0.423560827400337,0.00947847874555047,0.00949398670411967,0.557466707149993,"nr_2"
0.515349098051395,0.0884628242691846,0.0192695187013184,0.376918558978102,"nr_20"
0.722107607265615,0.0414672715858335,0.00966135201106641,0.226763769137485,"nr_3"
0.2283185098184,0.0208814479093153,0.0087388990715749,0.74206114320071,"nr_4"
0.112418655255266,0.0735895227028311,0.0460765232391421,0.76791529880276,"nr_5"
0.429068354549429,0.0033748859732285,1.24911968298161e-11,0.567556759464852,"nr_6"
0.712631233365324,0.0184073823162026,0.00670046484726897,0.262260919471204,"nr_7"
0.170503847063212,0.0370448529767918,0.0398020920233593,0.752649207936637,"nr_8"
0.350385389618186,0.023144592558356,0.00722431566220559,0.619245702161253,"nr_9"
0.252915074749566,0.110205351390789,0.00208235914429439,0.634797214715351,"nr2e3"
0.658117300102478,0.125049652870042,0.0489897342313419,0.167843312796138,"nrf1"
0.423480537599383,0.0440405828391181,0,0.532478879561499,"oct4sox2"
0.342806820891431,0.0537318068283749,0.0916902350410575,0.511771137239136,"osr2"
0.291367351058318,0.0134131014420797,0.00181418425154371,0.693405363248059,"ovol1"
0.685992649808302,0.0691742973429279,0.0204321953583741,0.224400857490396,"p53_like_1"
0.153419357446463,0.0118541798206883,0.0262576573438491,0.808468805389,"p53_like_2"
0.253497421217121,0.149794152578321,0.0515559385317462,0.545152487672812,"p53_like_3"
0.362087607630713,0.035055431765278,0.0230119154880092,0.579845045116,"pax_halfsite"
0.81426678034123,0.0101594424698973,1.7420522284579e-12,0.175573777187131,"pax_1"
0.736968802449359,0.0374134973355939,0,0.225617700215047,"pax_2"
0.462370942367888,0.117459742654471,0.0498006993045358,0.370368615673105,"plag1"
0.79595426604385,0.0283434010208475,0,0.175702332935302,"pou_1"
0.466949622808438,0.085555353034327,7.39267555922153e-10,0.447495023417967,"pou_2"
0.241019687157022,0.0402358901581353,0.0349953128319358,0.683749109852907,"pou_3"
0.546956181998475,0.0751706432734301,0.0370967572091644,0.340776417518931,"prdm1"
0.417726814365194,0,0.0267693767451915,0.555503808889614,"prdm14"
0.720767034611132,0.0264856399047729,0.00652684497986927,0.246220480504225,"prdm16"
0.155714840208602,0,0.030813545675296,0.813471614116102,"prdm4"
0.587379762310226,0.0473892721784314,0.0455130662695381,0.319717899241805,"prdm5"
0.177206366666129,0.249484797880647,0.0609684586332159,0.512340376820008,"prdm9"
0.509655079763973,0.0599176309937495,0.0074910551644185,0.422936234077859,"prox1"
0.663283329728037,0.0209561896598652,0.00880877048606218,0.306951710126036,"rbpj"
0.671736975808741,0.00809009997357838,0.000310017806070868,0.31986290641161,"rel_halfsite"
0.480947670652814,0.112953708757205,0.0558033138217121,0.350295306768269,"rest_nrsf"
0.392386842615019,0.347759363098192,0.0494917035747411,0.210362090712048,"rfx_1"
0.668948644279051,0.0244199344125318,0.0232482871094495,0.283383134198968,"rfx_2"
0.0411883441754961,0.166846034000522,0.0392486058084437,0.752717016015539,"rfx_3"
0.673600062390791,0.160784142698788,0.025643098707732,0.139972696202689,"runx_1"
0.741867187564635,0.0797482060767164,0.00549038218698846,0.17289422417166,"runx_2"
0.475731227028235,0.0289682557989008,0.0243624836191697,0.470938033553695,"scrt1"
0.344973467413517,0.00638926947112651,0.0377740940698565,0.6108631690455,"six_1"
0.390533449921902,0,9.39123859077528e-14,0.609466550078004,"six_2"
0.594385640684945,0.121413859617348,0.0383172647851019,0.245883234912605,"smad"
0.223689304602571,0.319347588474891,0.0663613731430776,0.39060173377946,"smad_1"
0.269854123828468,0.159574174092569,0.0756982815288817,0.494873420550081,"smad_2"
0.640288710679697,2.01937372737925e-11,0.00065219219485078,0.359059097105259,"smarca1"
0.45618752285785,0.0211554140493306,0.0311148538779739,0.491542209214845,"smarca5"
0.754370695367815,0.00716551703919714,0.011752561848065,0.226711225744923,"snai2"
0.560624689129665,0.0351510052660082,0.0259035220861761,0.378320783518151,"sox_1"
0.661807183779069,0.0299897470980204,0.0029121960009133,0.305290873121998,"sox_2"
0.213371649723506,0.023165373387599,0.0192058670782771,0.744257109810618,"sox_3"
0.253501757985986,0.0266777466896145,0.00979841375583564,0.710022081568564,"sox_4"
0.254313878222985,0.0145893077573893,0.0032706707331432,0.727826143286483,"sox_5"
0.268060346843581,6.89511529939664e-13,0.0187283275513642,0.713211325604366,"sox_6"
0.516465531669532,2.96022870224191e-15,0.000858984172285251,0.482675484158179,"sox_7"
0.194142280988115,0.0705841782142264,0.00958121353953328,0.725692327258125,"sox_8"
0.503621531950836,0.00924075284546585,2.44832786026136e-07,0.487137470370912,"spdef_1"
0.186919101360949,0.20113690985343,0,0.611943988785621,"spdef_2"
0.843775905591557,0.00507436914066401,0,0.151149725267779,"spi"
0.230379239786472,0.00696647315178811,0,0.76265428706174,"spz1"
0.410122339446886,0.155561694451271,0.0758006897274098,0.358515276374433,"srebf1"
0.652088846471355,0.0277893291678342,0.00262418826843198,0.317497636092378,"srf"
0.623902874593845,0.0378684873986386,1.67713755532846e-10,0.338228637839802,"stat_1"
0.579720899427604,0.020958394241004,0.01264977601111,0.386670930320282,"stat_2"
0.635068414394905,0.067641246169663,0.00957142912695421,0.287718910308478,"tata"
0.391778287024681,0.2522158263418,0.0303327308067085,0.32567315582681,"tbx_1"
0.717275338208071,0.0514299128836469,0.00352889132223895,0.227765857586043,"tbx_2"
0.558687938787792,0.130535024399517,0.0256175532693044,0.285159483543387,"tbx_3"
0.800193919534832,0.0460078233780714,0,0.153798257087097,"tbx_4"
0.816832565953852,0.00630418597172541,1.13014077692264e-17,0.176863248074422,"tcf_lef"
0.666600987661353,0.0144113498445994,0.00556411036100019,0.313423552133047,"tead"
0.701319219971602,0.00632005729748916,0.0108339306622954,0.281526792068613,"tfap2_1"
0.577254201086212,0.00959984557052306,0.0469026536659874,0.366243299677278,"tfap2_2"
0.292388421457459,0.0263477091144916,0.0129345570394862,0.668329312388563,"tfcp2"
0.285031014068096,0.0355321667142146,3.31146316277267e-10,0.679436818886543,"thap1"
0.670534747750198,0.0462890428084273,0.0270087206675859,0.256167488773789,"yy1"
0.449748008552728,0.0110950273240689,0.0224701603763696,0.516686803746833,"zbed1"
0.583484355517976,0.178743308679333,0.0283247663171612,0.209447569485531,"zbtb14"
0.47530806429985,0.0129068922869126,0.0136547520927583,0.498130291320479,"zbtb48"
0.176854660560749,0.0030391353841763,0.00552903892824434,0.81457716512683,"zbtb49"
