"name","Log2FC_atac","FDR_atac","isDiff_1","Log2FC_rna","FDR_rna","isDiff_2"
"SAT1",-0.0213465278314757,0.674069328903665,FALSE,-0.769753148132412,5.7056921309676e-38,TRUE
"SERP1",-0.168312310992014,0.77985251813494,FALSE,-0.54556870304679,9.62406496208646e-05,TRUE
"SLC25A5",-0.104070049982924,0.977865789191399,FALSE,-1.10874822010603,0.000168031876162636,TRUE
"SLC38A2",-0.362216999641293,0.904210814911058,FALSE,-1.14316963572143,1.98742448313811e-29,TRUE
"SLC7A7",-0.0241849754976205,0.798278006915618,FALSE,-0.536637636357183,0.0259588593400932,TRUE
"SMDT1",-0.919281660511076,0.0136066157581193,TRUE,-0.802690182498536,1,FALSE
"SOD2",-0.197461220797495,0.941143164062529,FALSE,-1.37633271969292,4.75065186064695e-98,TRUE
"SORL1",-0.0739267194485706,0.979274404151104,FALSE,-1.44827158687266,8.48117819223071e-83,TRUE
"SULF2",-0.125682098713699,0.843250628318636,FALSE,-0.562208517972627,2.52341783816873e-05,TRUE
"TNFAIP2",-0.149689844167578,0.55371666204463,FALSE,-0.962391391980024,1.03000467744625e-50,TRUE
"TNFAIP3",-0.313272109214705,0.895301577224551,FALSE,-1.41476026841874,1.27393647662386e-25,TRUE
"TPT1",-0.15984118298051,0.774393279191541,FALSE,-0.708731818468665,2.4356372868221e-55,TRUE
"TSC22D3",-0.0898992932434985,0.652131385402658,FALSE,-1.79436276651546,2.96609033567908e-101,TRUE
"TXNIP",-0.151545676749822,0.760580119555324,FALSE,-1.70479132568801,1.91312972228943e-221,TRUE
"TYROBP",-0.192376235587443,0.56910173360807,FALSE,-0.672964256723209,5.20886003550402e-53,TRUE
"UBC",-1.22831977606128,0.633633563942988,FALSE,-0.578524760531689,4.5915622772916e-34,TRUE
"YPEL5",-0.32105366341673,0.731040189273103,FALSE,-1.30829215495601,4.80585329954257e-39,TRUE
"ZDHHC7",-0.273237597960526,0.704663445537863,FALSE,-0.74463042231187,0.000916451454572461,TRUE
"ZFP36",-0.425414048596682,0.180561862371785,FALSE,-1.05940856225502,2.91232707752866e-59,TRUE
"ZFP36L1",-0.139880030928026,0.686329830139977,FALSE,-0.972253099229068,3.192994170922e-24,TRUE
"ZFP36L2",-0.212910734719886,0.77485962631874,FALSE,-1.81646332856648,1.45797424661124e-137,TRUE
